y_j / x_i:,0,0.0166667,0.0333333,0.05,0.0666667,0.0833333,0.1,0.116667,0.133333,0.15,0.166667,0.183333,0.2,0.216667,0.233333,0.25,0.266667,0.283333,0.3,0.316667,0.333333,0.35,0.366667,0.383333,0.4,0.416667,0.433333,0.45,0.466667,0.483333,0.5,0.516667,0.533333,0.55,0.566667,0.583333,0.6,0.616667,0.633333,0.65,0.666667,0.683333,0.7,0.716667,0.733333,0.75,0.766667,0.783333,0.8,0.816667,0.833333,0.85,0.866667,0.883333,0.9,0.916667,0.933333,0.95,0.966667,0.983333,1,
0.15,0,7.1186e-06,1.36684e-05,1.95452e-05,2.47066e-05,2.91685e-05,3.29875e-05,3.62407e-05,3.90098e-05,4.13716e-05,4.3393e-05,4.51304e-05,4.66298e-05,4.79284e-05,4.90563e-05,5.00376e-05,5.08919e-05,5.16354e-05,5.22813e-05,5.28408e-05,5.3323e-05,5.37358e-05,5.40859e-05,5.4379e-05,5.46196e-05,5.48119e-05,5.49592e-05,5.5064e-05,5.51284e-05,5.5154e-05,5.51417e-05,5.50921e-05,5.50049e-05,5.48798e-05,5.47155e-05,5.45104e-05,5.42624e-05,5.39687e-05,5.36258e-05,5.32295e-05,5.2775e-05,5.22561e-05,5.16657e-05,5.09954e-05,5.02349e-05,4.93716e-05,4.83903e-05,4.7272e-05,4.59933e-05,4.45247e-05,4.28291e-05,4.08604e-05,3.85617e-05,3.58647e-05,3.26903e-05,2.89533e-05,2.45716e-05,1.94817e-05,1.3659e-05,7.13477e-06,0,
0.166667,0,7.35625e-06,1.41514e-05,2.03142e-05,2.58117e-05,3.06507e-05,3.4869e-05,3.85241e-05,4.16817e-05,4.44075e-05,4.67624e-05,4.88003e-05,5.05674e-05,5.21026e-05,5.34384e-05,5.46016e-05,5.56148e-05,5.64966e-05,5.72627e-05,5.79264e-05,5.84986e-05,5.8989e-05,5.94054e-05,5.97547e-05,6.00426e-05,6.02739e-05,6.04525e-05,6.05816e-05,6.06637e-05,6.07006e-05,6.06933e-05,6.06424e-05,6.05477e-05,6.04086e-05,6.02236e-05,5.99906e-05,5.97071e-05,5.93695e-05,5.89735e-05,5.8514e-05,5.79848e-05,5.73786e-05,5.66864e-05,5.5898e-05,5.50009e-05,5.39801e-05,5.28177e-05,5.1492e-05,4.99764e-05,4.82389e-05,4.62409e-05,4.39359e-05,4.12693e-05,3.81788e-05,3.45965e-05,3.04533e-05,2.56874e-05,2.02547e-05,1.41407e-05,7.36909e-06,0,
0.183333,0,7.62242e-06,1.46773e-05,2.11186e-05,2.69245e-05,3.20996e-05,3.66722e-05,4.06869e-05,4.41971e-05,4.72592e-05,4.99278e-05,5.22534e-05,5.42808e-05,5.60494e-05,5.75927e-05,5.89397e-05,6.01147e-05,6.11386e-05,6.2029e-05,6.2801e-05,6.34674e-05,6.40392e-05,6.45256e-05,6.49345e-05,6.52727e-05,6.55456e-05,6.5758e-05,6.59134e-05,6.60148e-05,6.60642e-05,6.60628e-05,6.60112e-05,6.59093e-05,6.5756e-05,6.55497e-05,6.5288e-05,6.49675e-05,6.45842e-05,6.41329e-05,6.36074e-05,6.30005e-05,6.23033e-05,6.15056e-05,6.05953e-05,5.95578e-05,5.83763e-05,5.70306e-05,5.54968e-05,5.37466e-05,5.17465e-05,4.94574e-05,4.68342e-05,4.38256e-05,4.03757e-05,3.64262e-05,3.19205e-05,2.68101e-05,2.10616e-05,1.46638e-05,7.63095e-06,0,
0.2,0,7.90557e-06,1.52289e-05,2.19435e-05,2.8038e-05,3.35191e-05,3.84103e-05,4.27485e-05,4.65785e-05,4.99494e-05,5.291e-05,5.55071e-05,5.77837e-05,5.97783e-05,6.15252e-05,6.30542e-05,6.4391e-05,6.55581e-05,6.65747e-05,6.74574e-05,6.82206e-05,6.88764e-05,6.94354e-05,6.99064e-05,7.02972e-05,7.0614e-05,7.0862e-05,7.10454e-05,7.11675e-05,7.12305e-05,7.12358e-05,7.11841e-05,7.10751e-05,7.09077e-05,7.06798e-05,7.03886e-05,7.00302e-05,6.95999e-05,6.90917e-05,6.84985e-05,6.78118e-05,6.70217e-05,6.61164e-05,6.50824e-05,6.39035e-05,6.2561e-05,6.10332e-05,5.92947e-05,5.73161e-05,5.50635e-05,5.24982e-05,4.9577e-05,4.62525e-05,4.24745e-05,3.81924e-05,3.33587e-05,2.79332e-05,2.18882e-05,1.52117e-05,7.90914e-06,0,
0.216667,0,8.19729e-06,1.57928e-05,2.27755e-05,2.91434e-05,3.49068e-05,4.00879e-05,4.47192e-05,4.88399e-05,5.24935e-05,5.5724e-05,5.8575e-05,6.10871e-05,6.3298e-05,6.52415e-05,6.69479e-05,6.8444e-05,6.97531e-05,7.08958e-05,7.18898e-05,7.27508e-05,7.34921e-05,7.41252e-05,7.466e-05,7.5105e-05,7.54671e-05,7.57521e-05,7.59648e-05,7.61086e-05,7.61862e-05,7.6199e-05,7.61477e-05,7.6032e-05,7.58504e-05,7.56008e-05,7.52798e-05,7.4883e-05,7.44051e-05,7.38392e-05,7.31774e-05,7.24102e-05,7.15266e-05,7.05135e-05,6.9356e-05,6.80367e-05,6.65356e-05,6.48298e-05,6.28929e-05,6.0695e-05,5.82023e-05,5.53774e-05,5.21791e-05,4.85635e-05,4.44854e-05,3.99e-05,3.4766e-05,2.90483e-05,2.27215e-05,1.57715e-05,8.19558e-06,0,
0.233333,0,8.49119e-06,1.63585e-05,2.36029e-05,3.02311e-05,3.62574e-05,4.17047e-05,4.66032e-05,5.09888e-05,5.49009e-05,5.83801e-05,6.14668e-05,6.41996e-05,6.6615e-05,6.87462e-05,7.06236e-05,7.22742e-05,7.37222e-05,7.4989e-05,7.60934e-05,7.70519e-05,7.78788e-05,7.85866e-05,7.91859e-05,7.96859e-05,8.00942e-05,8.04172e-05,8.066e-05,8.08265e-05,8.09193e-05,8.09402e-05,8.08899e-05,8.07678e-05,8.05724e-05,8.03012e-05,7.99505e-05,7.95153e-05,7.89897e-05,7.83662e-05,7.76359e-05,7.67886e-05,7.58121e-05,7.46923e-05,7.34134e-05,7.19568e-05,7.03015e-05,6.84238e-05,6.62969e-05,6.38908e-05,6.11721e-05,5.81048e-05,5.46497e-05,5.07662e-05,4.64127e-05,4.1549e-05,3.61377e-05,3.01466e-05,2.35508e-05,1.63331e-05,8.48424e-06,0,
0.25,0,8.7823e-06,1.69173e-05,2.44159e-05,3.1292e-05,3.75644e-05,4.32574e-05,4.84007e-05,5.30283e-05,5.71769e-05,6.08844e-05,6.41888e-05,6.71271e-05,6.97342e-05,7.20429e-05,7.4083e-05,7.58819e-05,7.74642e-05,7.88517e-05,8.00641e-05,8.11186e-05,8.20302e-05,8.28121e-05,8.34758e-05,8.4031e-05,8.4486e-05,8.48474e-05,8.51208e-05,8.53103e-05,8.5419e-05,8.54485e-05,8.53996e-05,8.52716e-05,8.50629e-05,8.47705e-05,8.43905e-05,8.39175e-05,8.33448e-05,8.26644e-05,8.18668e-05,8.09406e-05,7.98731e-05,7.86494e-05,7.72525e-05,7.56632e-05,7.38598e-05,7.18181e-05,6.9511e-05,6.69087e-05,6.39788e-05,6.06862e-05,5.69939e-05,5.28637e-05,4.82571e-05,4.31367e-05,3.74678e-05,3.12197e-05,2.43667e-05,1.68887e-05,8.7705e-06,0,
0.266667,0,9.06667e-06,1.74622e-05,2.52058e-05,3.23176e-05,3.88205e-05,4.47411e-05,5.01094e-05,5.49584e-05,5.93232e-05,6.32399e-05,6.67448e-05,6.98731e-05,7.26588e-05,7.51337e-05,7.73275e-05,7.92673e-05,8.09778e-05,8.24815e-05,8.37984e-05,8.49461e-05,8.59405e-05,8.67954e-05,8.75226e-05,8.81325e-05,8.86337e-05,8.90336e-05,8.93377e-05,8.95507e-05,8.96755e-05,8.97141e-05,8.9667e-05,8.95336e-05,8.93122e-05,8.89994e-05,8.85909e-05,8.8081e-05,8.74625e-05,8.67267e-05,8.58634e-05,8.48609e-05,8.37054e-05,8.23814e-05,8.08712e-05,7.91551e-05,7.72109e-05,7.50141e-05,7.25377e-05,6.97521e-05,6.66257e-05,6.31247e-05,5.92136e-05,5.48563e-05,5.00165e-05,4.46589e-05,3.87501e-05,3.22598e-05,2.51613e-05,1.74317e-05,9.05072e-06,0,
0.283333,0,9.34104e-06,1.79875e-05,2.59654e-05,3.33002e-05,4.00189e-05,4.61504e-05,5.17254e-05,5.6777e-05,6.13394e-05,6.54475e-05,6.91361e-05,7.24394e-05,7.53903e-05,7.80199e-05,8.03574e-05,8.24298e-05,8.42618e-05,8.58761e-05,8.72929e-05,8.85304e-05,8.96049e-05,9.05304e-05,9.13196e-05,9.19831e-05,9.25299e-05,9.29677e-05,9.33024e-05,9.35387e-05,9.36799e-05,9.37278e-05,9.36831e-05,9.35451e-05,9.33116e-05,9.29794e-05,9.25436e-05,9.19982e-05,9.13355e-05,9.05464e-05,8.96202e-05,8.85444e-05,8.73047e-05,8.58852e-05,8.42675e-05,8.24315e-05,8.03547e-05,7.80126e-05,7.53781e-05,7.24223e-05,6.91142e-05,6.5421e-05,6.13086e-05,5.67425e-05,5.16878e-05,4.61105e-05,3.9978e-05,3.32599e-05,2.59281e-05,1.79568e-05,9.322e-06,0,
0.3,0,9.60275e-06,1.84883e-05,2.66882e-05,3.42329e-05,4.11528e-05,4.74792e-05,5.32442e-05,5.8481e-05,6.32236e-05,6.75062e-05,7.13626e-05,7.48262e-05,7.7929e-05,8.07015e-05,8.31724e-05,8.53686e-05,8.73146e-05,8.90331e-05,9.05446e-05,9.18676e-05,9.30186e-05,9.40122e-05,9.48611e-05,9.55765e-05,9.61677e-05,9.66426e-05,9.70073e-05,9.72668e-05,9.74243e-05,9.74818e-05,9.744e-05,9.72979e-05,9.70534e-05,9.67029e-05,9.62414e-05,9.56623e-05,9.49577e-05,9.4118e-05,9.31319e-05,9.19867e-05,9.06675e-05,8.91578e-05,8.74391e-05,8.54908e-05,8.32904e-05,8.08131e-05,7.80323e-05,7.49194e-05,7.1444e-05,6.75743e-05,6.32772e-05,5.85193e-05,5.32667e-05,4.74863e-05,4.11457e-05,3.42138e-05,2.66613e-05,1.84598e-05,9.58196e-06,0,
0.316667,0,9.84954e-06,1.89603e-05,2.73687e-05,3.51094e-05,4.2216e-05,4.87219e-05,5.46608e-05,6.00664e-05,6.49729e-05,6.94139e-05,7.3423e-05,7.70326e-05,8.02742e-05,8.31778e-05,8.57717e-05,8.80823e-05,9.01343e-05,9.19502e-05,9.35506e-05,9.49542e-05,9.61777e-05,9.72359e-05,9.81419e-05,9.89071e-05,9.9541e-05,0.000100052,0.000100446,0.000100728,0.000100902,0.000100969,0.00010093,0.000100785,0.000100531,0.000100163,9.96776e-05,9.9067e-05,9.83231e-05,9.74359e-05,9.63939e-05,9.51836e-05,9.37901e-05,9.21964e-05,9.03837e-05,8.83313e-05,8.60164e-05,8.34146e-05,8.04993e-05,7.72423e-05,7.36138e-05,6.95826e-05,6.51167e-05,6.01831e-05,5.47489e-05,4.87811e-05,4.22473e-05,3.51159e-05,2.73559e-05,1.89369e-05,9.82863e-06,0,
0.333333,0,1.00795e-05,1.94001e-05,2.80023e-05,3.59243e-05,4.32026e-05,4.98729e-05,5.59701e-05,6.1529e-05,6.65837e-05,7.1168e-05,7.5315e-05,7.90569e-05,8.24246e-05,8.54475e-05,8.81537e-05,9.05694e-05,9.2719e-05,9.4625e-05,9.6308e-05,9.77868e-05,9.90782e-05,0.000100197,0.000101157,0.00010197,0.000102644,0.000103189,0.000103611,0.000103916,0.000104105,0.000104182,0.000104148,0.000104,0.000103737,0.000103354,0.000102846,0.000102207,0.000101427,0.000100496,9.94017e-05,9.81313e-05,9.66691e-05,9.4998e-05,9.30988e-05,9.09507e-05,8.85311e-05,8.58153e-05,8.27773e-05,7.93891e-05,7.56213e-05,7.14433e-05,6.68237e-05,6.173e-05,5.61297e-05,4.99899e-05,4.32779e-05,3.59612e-05,2.80077e-05,1.9385e-05,1.00603e-05,0,
0.35,0,1.0291e-05,1.98045e-05,2.85847e-05,3.66727e-05,4.41076e-05,5.0927e-05,5.71674e-05,6.28642e-05,6.80522e-05,7.27652e-05,7.70361e-05,8.08969e-05,8.4378e-05,8.75088e-05,9.03167e-05,9.28279e-05,9.50666e-05,9.70551e-05,9.88141e-05,0.000100362,0.000101717,0.000102892,0.000103903,0.00010476,0.000105473,0.00010605,0.000106499,0.000106825,0.00010703,0.000107117,0.000107086,0.000106937,0.000106666,0.00010627,0.000105743,0.000105077,0.000104264,0.000103292,0.000102151,0.000100826,9.93012e-05,9.75595e-05,9.55816e-05,9.33467e-05,9.0832e-05,8.80132e-05,8.48641e-05,8.13573e-05,7.74637e-05,7.31532e-05,6.83946e-05,6.31559e-05,5.74046e-05,5.11078e-05,4.42325e-05,3.67454e-05,2.8613e-05,1.98013e-05,1.02757e-05,0,
0.366667,0,1.04827e-05,2.01711e-05,2.91123e-05,3.73502e-05,4.49262e-05,5.18796e-05,5.8248e-05,6.4068e-05,6.93746e-05,7.42021e-05,7.85833e-05,8.25499e-05,8.61323e-05,8.93594e-05,9.22587e-05,9.48558e-05,9.71748e-05,9.92381e-05,0.000101066,0.000102678,0.00010409,0.000105318,0.000106375,0.000107273,0.000108022,0.00010863,0.000109104,0.00010945,0.00010967,0.000109767,0.000109741,0.000109591,0.000109314,0.000108906,0.000108362,0.000107672,0.00010683,0.000105822,0.000104639,0.000103264,0.000101683,9.98781e-05,9.78295e-05,9.55167e-05,9.29168e-05,9.00056e-05,8.67572e-05,8.31443e-05,7.91381e-05,7.47089e-05,6.98256e-05,6.44565e-05,5.85691e-05,5.21304e-05,4.51068e-05,3.74644e-05,2.91684e-05,2.01836e-05,1.04734e-05,0,
0.383333,0,1.06533e-05,2.04975e-05,2.95821e-05,3.79533e-05,4.56544e-05,5.27262e-05,5.92077e-05,6.51362e-05,7.05473e-05,7.54754e-05,7.99536e-05,8.40134e-05,8.76851e-05,9.09974e-05,9.39774e-05,9.66509e-05,9.90416e-05,0.000101172,0.000103062,0.000104731,0.000106195,0.00010747,0.00010857,0.000109506,0.000110287,0.000110924,0.000111422,0.000111787,0.000112021,0.000112128,0.000112107,0.000111957,0.000111676,0.000111258,0.000110699,0.000109989,0.000109121,0.000108082,0.000106861,0.000105443,0.000103812,0.000101951,9.98397e-05,9.74579e-05,9.47827e-05,9.17899e-05,8.84537e-05,8.4747e-05,8.06412e-05,7.61068e-05,7.1113e-05,6.5628e-05,5.96193e-05,5.30536e-05,4.58971e-05,3.81148e-05,2.96712e-05,2.05298e-05,1.06525e-05,0,
0.4,0,1.08019e-05,2.07818e-05,2.99913e-05,3.84786e-05,4.62885e-05,5.34632e-05,6.00428e-05,6.60653e-05,7.15668e-05,7.6582e-05,8.11441e-05,8.52847e-05,8.90339e-05,9.24202e-05,9.54708e-05,9.82111e-05,0.000100665,0.000102854,0.000104799,0.000106518,0.000108029,0.000109347,0.000110485,0.000111455,0.000112266,0.000112929,0.000113449,0.000113831,0.00011408,0.000114196,0.000114181,0.000114032,0.000113747,0.000113322,0.00011275,0.000112024,0.000111133,0.000110067,0.000108814,0.000107358,0.000105685,0.000103775,0.000101609,9.91678e-05,9.64271e-05,9.33633e-05,8.99507e-05,8.61623e-05,8.19698e-05,7.73436e-05,7.2253e-05,6.66665e-05,6.05512e-05,5.38738e-05,4.65997e-05,3.86935e-05,3.01189e-05,2.08381e-05,1.08121e-05,0,
0.416667,0,1.09276e-05,2.10224e-05,3.03378e-05,3.89234e-05,4.68255e-05,5.40874e-05,6.075e-05,6.6852e-05,7.243e-05,7.7519e-05,8.21522e-05,8.63614e-05,9.01764e-05,9.3626e-05,9.67369e-05,9.95344e-05,0.000102042,0.000104282,0.000106275,0.000108038,0.00010959,0.000110945,0.000112117,0.000113117,0.000113956,0.000114642,0.000115182,0.00011558,0.000115842,0.000115967,0.000115958,0.000115811,0.000115525,0.000115094,0.000114513,0.000113772,0.000112864,0.000111776,0.000110495,0.000109008,0.000107298,0.000105347,0.000103136,0.000100644,9.78472e-05,9.4723e-05,9.12453e-05,8.73873e-05,8.31206e-05,7.84159e-05,7.32424e-05,6.75685e-05,6.13614e-05,5.45874e-05,4.72115e-05,3.91978e-05,3.05091e-05,2.1107e-05,1.09512e-05,0,
0.433333,0,1.10298e-05,2.12181e-05,3.06197e-05,3.92855e-05,4.72629e-05,5.4596e-05,6.13265e-05,6.74935e-05,7.31342e-05,7.82838e-05,8.29755e-05,8.72412e-05,9.11107e-05,9.46126e-05,9.77737e-05,0.000100619,0.000103172,0.000105455,0.000107488,0.000109289,0.000110875,0.000112262,0.000113463,0.00011449,0.000115353,0.000116059,0.000116617,0.000117031,0.000117304,0.000117439,0.000117436,0.000117292,0.000117006,0.000116571,0.000115983,0.000115232,0.00011431,0.000113204,0.000111902,0.00011039,0.00010865,0.000106666,0.000104417,0.000101883,9.90405e-05,9.58664e-05,9.23349e-05,8.84191e-05,8.40908e-05,7.93206e-05,7.40779e-05,6.83309e-05,6.20468e-05,5.51915e-05,4.77297e-05,3.96252e-05,3.08401e-05,2.13351e-05,1.10693e-05,0,
0.45,0,1.11079e-05,2.13677e-05,3.08356e-05,3.95631e-05,4.75985e-05,5.49867e-05,6.17699e-05,6.79876e-05,7.36773e-05,7.88742e-05,8.3612e-05,8.79222e-05,9.1835e-05,9.53786e-05,9.85797e-05,0.000101463,0.000104053,0.000106371,0.000108436,0.000110268,0.000111884,0.000113297,0.000114523,0.000115572,0.000116455,0.000117179,0.000117753,0.00011818,0.000118465,0.000118609,0.000118611,0.000118472,0.000118187,0.000117751,0.000117158,0.000116401,0.000115468,0.00011435,0.000113032,0.0001115,0.000109738,0.000107727,0.000105449,0.000102883,0.000100004,9.6791e-05,9.32168e-05,8.9255e-05,8.48775e-05,8.00549e-05,7.47567e-05,6.89509e-05,6.26045e-05,5.56834e-05,4.81521e-05,3.99737e-05,3.111e-05,2.15212e-05,1.11657e-05,0,
0.466667,0,1.11614e-05,2.14706e-05,3.09843e-05,3.97548e-05,4.78309e-05,5.5258e-05,6.20786e-05,6.83326e-05,7.40575e-05,7.92888e-05,8.40601e-05,8.84031e-05,9.23478e-05,9.59224e-05,9.91535e-05,0.000102066,0.000104684,0.000107028,0.000109119,0.000110975,0.000112613,0.000114048,0.000115293,0.000116361,0.00011726,0.000118,0.000118587,0.000119026,0.000119321,0.000119473,0.000119483,0.000119348,0.000119065,0.000118631,0.000118037,0.000117276,0.000116337,0.000115211,0.000113882,0.000112337,0.000110559,0.000108531,0.000106232,0.000103641,0.000100737,9.74944e-05,9.38886e-05,8.98926e-05,8.54784e-05,8.06164e-05,7.52762e-05,6.94258e-05,6.30322e-05,5.60609e-05,4.84764e-05,4.02415e-05,3.13175e-05,2.16643e-05,1.12398e-05,0,
